time,T(^oC),RH(%),WD,WS(m/s),CO(ppm),NO(ppb),NO2(ppb),O3(ppb),SO2(ppb),CH4(ppm),THC(ppm),NMHC(ppm)
2021/2/18 16:12,20.4,55.5,208.7,3.69,0.302,2.95,8.8,65.9,1.7,1.93,1.98,0.05
2021/2/18 16:13,20.4,55.6,200.4,2.82,0.315,2.6,8.77,64.7,1.6,1.93,1.98,0.05
2021/2/18 16:14,20.3,55.6,198.8,1.98,0.305,2.3,8.82,65.4,2.4,1.93,1.99,0.06
2021/2/18 16:15,20.3,55.8,212.6,2.05,0.324,2.2,8.89,65.3,1.8,1.93,1.99,0.05
2021/2/18 16:16,20.4,56.1,201.1,2.78,0.309,2.22,8.86,64.6,1.9,1.94,1.99,0.05
2021/2/18 16:17,20.4,56.2,224.7,1.99,0.322,2.03,9.21,65.2,2,1.94,1.98,0.04
2021/2/18 16:18,20.4,56.2,284.4,1.36,0.317,1.93,9.39,66,1.7,1.94,1.99,0.05
2021/2/18 16:19,20.4,56.3,249.8,1.38,0.311,1.93,9.36,65.4,1.6,1.94,1.99,0.05
2021/2/18 16:20,20.4,56.4,305.4,1.79,0.329,1.9,9.45,64.8,1.3,1.94,1.99,0.05
2021/2/18 16:21,20.5,56.7,345.3,1.69,0.398,1.99,10.29,63.2,1.4,1.94,2.02,0.08
2021/2/18 16:22,20.5,56.6,173.8,1.42,0.343,2.04,11.03,62.4,1.7,1.94,2.01,0.07
2021/2/18 16:23,20.4,56.5,74.5,1.1,0.306,2.03,10.6,66.2,1.7,1.93,1.99,0.06
2021/2/18 16:24,20.3,56.6,192.8,1.84,0.304,2.09,10.09,67.5,2,1.93,1.99,0.06
2021/2/18 16:25,20.2,56.9,290.6,2.32,0.287,2.08,9.69,68.5,1.2,1.93,1.99,0.06
2021/2/18 16:26,20.3,57.3,330.5,1.57,0.317,2.12,9.3,67.5,0.9,1.94,2,0.06
2021/2/18 16:27,20.4,57.6,242.2,1.54,0.318,2.34,9.41,67.5,1.5,1.94,2,0.06
2021/2/18 16:28,20.4,57.5,323.6,1.65,0.322,2.5,9.14,67.4,2.3,1.94,1.99,0.05
2021/2/18 16:29,20.3,57.8,52.5,1.49,0.359,2.62,9.49,66.9,1.9,1.94,1.99,0.05
2021/2/18 16:30,20.4,58,138.4,2.18,0.291,2.64,10.04,66.5,0.9,1.94,1.99,0.06
2021/2/18 16:31,20.3,57.9,205.2,2.26,0.299,2.54,9.58,68.8,2.1,1.94,1.99,0.05
2021/2/18 16:32,20.3,58.2,224.9,2.03,0.337,2.52,9.75,69.5,2.4,1.94,2,0.06
2021/2/18 16:33,20.3,58.3,211.7,3.11,0.341,2.25,10.18,66.6,1.8,1.94,2.01,0.07
2021/2/18 16:34,20.3,58.2,215.3,2.1,0.365,2.05,10.65,66.8,1.8,1.94,2.01,0.07
2021/2/18 16:35,20.3,58.4,203.9,1.83,0.374,2.12,11.1,66,1.7,1.94,2.02,0.08
2021/2/18 16:36,20.3,58.3,224.6,1.88,0.318,1.99,10.45,67.3,1.8,1.94,2.01,0.06
2021/2/18 16:37,20.3,58.4,260.9,1.72,0.354,1.83,9.98,67.6,1.6,1.94,2.01,0.07
2021/2/18 16:38,20.4,58.4,303,1.6,0.345,1.97,10.17,67.3,1.9,1.94,2.01,0.07
2021/2/18 16:39,20.3,58.4,284.7,1.92,0.379,2.2,10.01,66.8,1.7,1.94,2.01,0.07
2021/2/18 16:40,20.3,58.5,264.7,0.85,0.342,2.22,9.87,66.5,1.8,1.94,2.01,0.07
2021/2/18 16:41,20.3,58.6,208.1,1.89,0.342,2.12,9.61,67.6,1.7,1.94,2,0.06
2021/2/18 16:42,20.2,58.5,225.9,1.61,0.333,2.12,9.69,67,1.8,1.94,2,0.07
2021/2/18 16:43,20.2,58.8,227.9,1.37,0.359,2.15,9.6,67.5,2.3,1.94,2.01,0.07
2021/2/18 16:44,20.3,58.8,307.4,1.77,0.33,2.11,9.81,65.3,1.5,1.94,2.01,0.07
2021/2/18 16:45,20.2,58.8,255,1.54,0.343,2.04,9.33,66.2,1.7,1.95,2.01,0.07
2021/2/18 16:46,20.2,58.7,201.9,2.36,0.317,1.76,9.12,66.3,2.1,1.94,2,0.07
2021/2/18 16:47,20.2,58.7,190.2,1.39,0.29,1.66,8.83,70.9,1.3,1.94,1.98,0.04
2021/2/18 16:48,20.1,58.8,189.3,1.33,0.288,1.77,8.6,71.5,1.4,1.94,1.98,0.05
2021/2/18 16:49,20.1,58.9,38.8,0.74,0.268,1.89,7.91,71.6,1.9,1.94,1.98,0.04
2021/2/18 16:50,20.2,59,189.9,1.17,0.309,2.04,8.17,70.4,2.2,1.94,1.99,0.05
2021/2/18 16:51,20.1,58.9,251.2,1.43,0.303,2.19,8.32,68.9,1.7,1.94,1.99,0.05
2021/2/18 16:52,20.1,59.1,301.9,1.69,0.307,2.26,7.95,69.7,1.7,1.94,1.99,0.05
2021/2/18 16:53,20.1,59.1,284.3,1.97,0.32,2.05,9.06,67.7,1.9,1.94,1.99,0.05
2021/2/18 16:54,20.1,59.3,292.5,1.56,0.326,2.09,10.17,68.4,1.8,1.94,1.99,0.05
2021/2/18 16:55,20.1,59.4,308.5,2.7,0.353,2.25,10.23,67.5,1.6,1.94,2,0.06
2021/2/18 16:56,20.1,59.3,274.1,3.12,0.362,2.28,10.65,67.3,1.3,1.94,2.01,0.07
2021/2/18 16:57,20,59.3,281.6,4.11,0.313,2.27,10.16,68.8,1.6,1.94,1.99,0.05
2021/2/18 16:58,20,59.5,303.8,2.98,0.358,2.12,9.8,69.4,1.5,1.94,1.99,0.05
2021/2/18 16:59,20,59.6,295.7,3.36,0.401,2.14,10.33,67.9,2.1,1.94,2.01,0.07
2021/2/18 17:00,20,59.7,296,2.62,0.461,2.46,11.22,66.6,1.8,1.95,2.03,0.08
2021/2/18 17:01,20,59.7,267.4,2.53,0.431,2.94,12.37,67.2,1.3,1.95,2.03,0.08
2021/2/18 17:02,20,59.9,305.7,1.98,0.4,2.93,12.32,66.9,2.1,1.94,2.02,0.08
2021/2/18 17:03,20.1,60,298.6,1.64,0.389,2.95,12.42,65.1,1.1,1.95,2.02,0.08
2021/2/18 17:04,20.1,59.9,308.6,1.74,0.384,2.87,12.87,64.4,1.3,1.95,2.03,0.08
2021/2/18 17:05,20.1,59.9,302.1,2.71,0.39,2.61,13.39,64.4,1.9,1.95,2.04,0.1
2021/2/18 17:06,20,59.7,289.1,2.6,0.375,2.25,13.29,64.9,1.9,1.94,2.03,0.09
2021/2/18 17:07,20,59.9,306.6,2.43,0.376,2.08,12.82,66.4,2.5,1.94,2.02,0.08
2021/2/18 17:08,19.9,60,281.2,2.53,0.436,1.8,13.05,64.6,1.8,1.95,2.04,0.09
2021/2/18 17:09,19.9,60,290.8,2.65,0.419,1.68,12.96,64.7,1.7,1.95,2.03,0.08
2021/2/18 17:10,19.9,60.1,301.8,1.55,0.376,1.73,12.4,67.2,1.9,1.95,2.02,0.07
2021/2/18 17:11,19.9,60.4,200.8,1.21,0.393,2.27,11.84,64.9,0.8,1.95,2.02,0.07
2021/2/18 17:12,19.9,60.2,217.7,0.76,0.354,2.31,11.25,66.4,1.6,1.94,2.01,0.07
2021/2/18 17:13,19.9,60.4,129.6,0.97,0.363,2.04,10.57,67.7,1.8,1.94,2.01,0.07
2021/2/18 17:14,19.9,60.2,303.8,1.53,0.333,2.1,10.01,68.8,2.1,1.94,2.01,0.07
2021/2/18 17:15,19.8,60.2,279.2,1.65,0.328,2.66,9.87,68.2,2.2,1.94,2.01,0.07
2021/2/18 17:16,19.8,60.3,283.5,2.17,0.344,2.64,9.97,68.2,1.9,1.95,2.02,0.07
2021/2/18 17:17,19.8,60.4,306,1.54,0.379,2.23,10.81,66.3,1.9,1.94,2.02,0.08
2021/2/18 17:18,19.8,60.4,308.7,1.85,0.385,1.71,11.61,65,1.3,1.94,2.03,0.09
2021/2/18 17:19,19.8,60.5,284.5,1.64,0.402,0.98,12.7,64.3,1.7,1.95,2.04,0.09
2021/2/18 17:20,19.7,60.5,284,1.72,0.378,1.14,12.04,66,2,1.94,2.01,0.08
2021/2/18 17:21,19.7,60.5,292.9,2.04,0.446,1.27,12.54,65,1.9,1.94,2.03,0.09
2021/2/18 17:22,19.7,60.6,295.5,2.34,0.475,1.21,12.99,63.6,1.9,1.94,2.03,0.09
2021/2/18 17:23,19.7,60.6,272.4,1.59,0.412,1.3,13.36,64.1,2.3,1.94,2.03,0.09
2021/2/18 17:24,19.7,60.6,284.6,1.9,0.428,1.55,12.76,63.9,1.9,1.94,2.03,0.09
2021/2/18 17:25,19.6,60.5,301.4,2.15,0.406,1.84,12.89,66,1.7,1.94,2.02,0.08
2021/2/18 17:26,19.6,60.6,279.9,1.97,0.426,2.19,13.23,65.5,1.9,1.94,2.04,0.1
2021/2/18 17:27,19.5,60.7,259.2,1.57,0.386,2.44,13.23,64.4,1.6,1.94,2.04,0.09
2021/2/18 17:28,19.5,60.8,292.4,1.35,0.368,2.52,12.38,63.6,1.8,1.94,2.03,0.09
2021/2/18 17:29,19.6,61,292.2,1.33,0.395,2.42,12.32,63.1,1.8,1.94,2.03,0.09
2021/2/18 17:30,19.5,60.8,278.4,1.98,0.415,2.48,12.43,62.1,1.8,1.94,2.03,0.09
2021/2/18 17:31,19.5,60.9,278.8,1.34,0.379,2.59,12.5,63,1.6,1.94,2.03,0.09
2021/2/18 17:32,19.5,60.9,283.8,2.63,0.407,2.54,12.72,64.4,1.7,1.94,2.02,0.08
2021/2/18 17:33,19.5,60.9,273.7,2.28,0.439,2.66,13.2,64.2,1.9,1.94,2.03,0.09
2021/2/18 17:34,19.5,61,320.8,1.63,0.416,2.91,13.1,64.2,1.8,1.94,2.03,0.09
2021/2/18 17:35,19.4,61,283.1,2.25,0.404,3.01,13.15,63.5,1.2,1.94,2.03,0.09
2021/2/18 17:36,19.4,60.9,277,1.71,0.382,3.07,13.14,65.6,1.5,1.94,2.03,0.09
2021/2/18 17:37,19.4,61,272.3,1.58,0.451,3.17,12.95,63.7,1.5,1.94,2.06,0.12
2021/2/18 17:38,19.4,61,275.2,1.8,0.476,3.24,13.07,62.7,1.7,1.94,2.04,0.1
2021/2/18 17:39,19.4,61.1,289,2.04,0.517,3.18,13.67,59.3,2.3,1.95,2.06,0.11
2021/2/18 17:40,19.3,61.1,280.3,1.99,0.466,2.78,13.72,61,2.1,1.95,2.05,0.1
2021/2/18 17:41,19.3,61.1,289.2,2.34,0.385,2.47,13.75,63.5,2.5,1.94,2.02,0.08
2021/2/18 17:42,19.3,61.3,294.4,1.91,0.395,2.21,14.17,63.3,1.7,1.95,2.02,0.08
2021/2/18 17:43,19.3,61,292.2,2.63,0.418,1.98,14.12,62,1.3,1.95,2.03,0.08
2021/2/18 17:44,19.2,61.1,289.2,2.06,0.391,2,13.33,64.9,1.9,1.94,2.02,0.08
2021/2/18 17:45,19.2,61.1,283.9,2.39,0.427,1.9,12.98,64.2,1.5,1.94,2.04,0.1
2021/2/18 17:46,19.2,61.2,274.1,2.26,0.412,1.85,12.68,64.7,2.1,1.94,2.02,0.08
2021/2/18 17:47,19.3,61.4,271.3,1.53,0.388,2.02,12.5,64.6,1.7,1.95,2.02,0.07
2021/2/18 17:48,19.2,61.2,292.8,1.88,0.378,2.05,12.35,62.9,1.5,1.94,2.02,0.09
2021/2/18 17:49,19.2,61.2,284.1,1.46,0.389,2.04,12.15,65.1,1.9,1.94,2.01,0.08
2021/2/18 17:50,19.1,61.3,304.9,1.63,0.353,2.12,11.81,66.3,1.8,1.94,2.01,0.07
2021/2/18 17:51,19.1,61.3,286.5,1.74,0.381,2.17,11.65,64.2,2,1.94,2.02,0.08
2021/2/18 17:52,19.1,61.4,294.8,1.26,0.389,2.48,10.8,64.3,1.5,1.94,2.01,0.07
2021/2/18 17:53,19.1,61.5,277.6,1.11,0.363,2.37,10.65,64.5,1.7,1.94,2.02,0.08
2021/2/18 17:54,19,61.4,283.2,2.06,0.379,1.6,10.27,65.9,1.1,1.94,2.01,0.07
2021/2/18 17:55,19,61.3,275.2,1.59,0.35,1.13,10.15,65.8,1.5,1.94,2,0.06
2021/2/18 17:56,19,61.5,265.7,1.6,0.357,1.44,10.47,65.8,1.6,1.94,2.01,0.07
2021/2/18 17:57,19,61.5,280.7,2,0.366,1.89,10.69,64.4,2.4,1.94,2.01,0.07
2021/2/18 17:58,19,61.5,304.5,0.95,0.365,2.29,10.84,65.5,1.9,1.94,2,0.06
2021/2/18 17:59,19,61.7,280.7,1.36,0.406,1.9,11.71,63.8,1.7,1.94,2.01,0.07
2021/2/18 18:00,18.9,61.6,288,2.48,0.388,1.25,11.82,62.8,2.4,1.94,2.02,0.08
2021/2/18 18:01,18.9,61.6,283,2.57,0.411,1.3,11.93,62.1,2.2,1.94,2.02,0.08
2021/2/18 18:02,18.9,61.7,305.6,1.73,0.385,1.79,11.64,62.5,1.4,1.94,2.02,0.08
2021/2/18 18:03,18.9,61.8,272.3,1.65,0.36,1.89,12.02,63.5,2,1.94,2.01,0.07
2021/2/18 18:04,18.9,61.8,283.2,1.29,0.392,1.99,11.74,63.4,2.2,1.94,2.01,0.07
2021/2/18 18:05,18.9,61.8,308.4,1.04,0.416,1.74,12.41,61.8,1.5,1.95,2.02,0.08
2021/2/18 18:06,19,61.9,262.5,0.82,0.435,1.94,13.11,58.8,1.3,1.95,2.04,0.09
2021/2/18 18:07,18.9,61.7,318.1,0.67,0.382,1.8,12.54,61.5,1.5,1.94,2.02,0.08
2021/2/18 18:08,18.9,61.8,314.3,1.39,0.395,1.75,13.47,61.5,1.2,1.94,2.02,0.09
2021/2/18 18:09,18.9,61.8,294.6,1.36,0.373,1.42,13.25,62.5,1.7,1.94,2.02,0.08
2021/2/18 18:10,18.9,61.8,302.2,1.41,0.399,0.82,13.15,62,1.4,1.94,2.02,0.08
2021/2/18 18:11,18.9,61.8,265.8,1.56,0.424,0.59,14.27,61.7,1.6,1.94,2.03,0.09
2021/2/18 18:12,18.9,61.7,307.5,1.07,0.38,0.05,14.49,61.6,1.6,1.95,2.02,0.08
2021/2/18 18:13,18.9,61.8,18.8,0.53,0.385,-0.22,14.48,61.4,1.7,1.95,2.03,0.08
2021/2/18 18:14,18.9,61.6,321.3,0.45,0.393,0.17,13.41,61.1,1.6,1.95,2.02,0.08
2021/2/18 18:15,18.9,61.7,18.4,0.45,0.409,0.8,12.86,60.1,1.2,1.94,2.03,0.09
2021/2/18 18:16,19,61.9,48.1,0.45,0.381,1.08,12.74,61.8,1.5,1.95,2.02,0.08
2021/2/18 18:17,19.2,61.9,84.9,0.45,0.403,1.17,12.96,61.7,1.6,1.94,2.02,0.08
2021/2/18 18:18,19.2,61.7,31.9,0.46,0.406,1.08,13.27,62.2,2.1,1.95,2.03,0.08
2021/2/18 18:19,19.1,61.4,13.5,0.48,0.405,1.23,12.89,62.1,0.8,1.95,2.04,0.09
2021/2/18 18:20,19,61.2,296,1.12,0.425,1.4,12.45,62,1.5,1.95,2.04,0.09
2021/2/18 18:21,19,61.1,301,1.22,0.411,1.42,12.71,60.6,1.9,1.95,2.04,0.09
2021/2/18 18:22,18.9,61.1,275.4,1.06,0.452,1.57,13.1,60.1,2.1,1.95,2.04,0.09
2021/2/18 18:23,18.9,61.2,297,0.75,0.519,1.47,14.52,58.6,2,1.95,2.06,0.11
2021/2/18 18:24,19,61.3,288.3,0.75,0.523,1.46,15.15,57.7,1.7,1.95,2.06,0.11
2021/2/18 18:25,19,61.3,279.5,1.62,0.518,1.4,16.73,56.6,2,1.95,2.07,0.12
2021/2/18 18:26,19,61.4,336,0.92,0.421,1.19,17.7,56.6,1.5,1.95,2.05,0.1
2021/2/18 18:27,19,61.3,317.9,1.49,0.502,1.16,19.28,55.3,2.7,1.95,2.06,0.11
2021/2/18 18:28,19,61.1,312.5,1.83,0.525,1.49,19.46,53.4,1.7,1.96,2.07,0.12
2021/2/18 18:29,18.9,61.1,301.6,1.87,0.465,1.8,18.43,57.3,1.9,1.96,2.06,0.1
2021/2/18 18:30,18.9,61.2,284.3,1.49,0.535,1.62,19.65,55.5,2.4,1.96,2.08,0.12
2021/2/18 18:31,18.8,61.1,271.9,1.91,0.552,1.18,19.89,53.5,1.5,1.96,2.09,0.13
2021/2/18 18:32,18.8,61.1,284,1.6,0.444,1.12,17.77,57,1.6,1.95,2.06,0.11
2021/2/18 18:33,18.8,61.2,282.1,1.86,0.428,1.26,15.92,60,1.5,1.95,2.05,0.1
2021/2/18 18:34,18.8,61.2,279.8,2.17,0.435,1.29,15.65,59.4,2.1,1.95,2.05,0.1
2021/2/18 18:35,18.8,61.2,280.6,2.12,0.414,1.27,14.88,59.1,2,1.95,2.05,0.1
2021/2/18 18:36,18.8,61.2,287.6,2,0.424,1.6,14.63,60,1.4,1.95,2.05,0.1
2021/2/18 18:37,18.8,61.2,282.4,1.8,0.386,1.83,14,59.6,1.2,1.95,2.04,0.09
2021/2/18 18:38,18.8,61.2,289.8,2.04,0.394,1.87,13.02,62.9,1.6,1.95,2.03,0.08
2021/2/18 18:39,18.7,61.3,279,1.83,0.424,1.87,12.06,61.7,1.5,1.95,2.04,0.09
2021/2/18 18:40,18.7,61.3,276.3,1.71,0.402,1.78,12.57,60,2,1.95,2.04,0.1
2021/2/18 18:41,18.7,61.3,277.1,1.65,0.423,2.3,13.13,57.9,2,1.95,2.05,0.1
2021/2/18 18:42,18.7,61.4,278.4,1.98,0.423,2.62,13.65,58.5,2,1.95,2.04,0.09
2021/2/18 18:43,18.7,61.5,280.7,2.28,0.389,2.42,13.85,60.5,2.4,1.95,2.03,0.08
2021/2/18 18:44,18.7,61.5,266.7,1.6,0.36,2.57,13.99,60.9,1.6,1.95,2.02,0.08
2021/2/18 18:45,18.7,61.6,269.3,1.05,0.411,2.78,14.51,59.3,1.2,1.95,2.04,0.09
2021/2/18 18:46,18.7,61.6,290.7,1.34,0.423,2.44,14.7,57.8,1.2,1.95,2.04,0.09
2021/2/18 18:47,18.7,61.6,280.1,1.23,0.422,2.12,15.03,57.8,1.8,1.95,2.05,0.1
2021/2/18 18:48,18.6,61.7,281.8,0.9,0.45,1.9,15.05,56.6,1.7,1.95,2.06,0.11
2021/2/18 18:49,18.6,61.8,316.2,0.53,0.417,1.66,15.5,57.3,2.4,1.95,2.05,0.1
2021/2/18 18:50,18.7,61.9,99.1,0.45,0.431,1.47,15.4,58.1,2.3,1.95,2.04,0.09
2021/2/18 18:51,18.7,61.8,155.1,0.45,0.435,1.25,15.29,58.7,1.2,1.95,2.04,0.09
2021/2/18 18:52,18.7,61.8,176.6,0.45,0.42,1.34,15.36,58.3,1.5,1.95,2.05,0.1
2021/2/18 18:53,18.7,61.8,304.6,0.45,0.438,1.31,15.5,57.7,1.2,1.98,2.08,0.1
2021/2/18 18:54,18.7,61.9,210.4,0.93,0.427,1.2,15.52,57.1,2,1.97,2.07,0.1
2021/2/18 18:55,18.8,61.9,243.7,0.93,0.377,1.32,14.87,60.6,2.8,1.95,2.04,0.09
2021/2/18 18:56,18.7,61.9,197.9,1.33,0.447,1.28,15.18,59.1,2,1.96,2.06,0.1
2021/2/18 18:57,18.8,62,204.8,1.63,0.478,1.46,16.25,53.1,1.5,1.96,2.08,0.12
2021/2/18 18:58,18.8,61.9,189.8,1.25,0.335,1.7,12.36,60.8,1.8,1.94,2.02,0.08
2021/2/18 18:59,18.7,61.9,204.4,1.49,0.339,1.82,9.91,65.5,1.8,1.95,2.02,0.08
2021/2/18 19:00,18.8,61.9,209.1,1.25,0.341,2.06,9.65,66.3,2.1,1.94,2.01,0.07
2021/2/18 19:01,18.8,61.9,220.3,1.1,0.359,2.27,11.25,63.3,1.8,1.94,2.02,0.08
2021/2/18 19:02,18.8,61.9,212.7,1.36,0.337,2.43,10.51,64.1,1.7,1.94,2.01,0.07
2021/2/18 19:03,18.8,61.9,219.5,1.26,0.346,2.33,9.4,66,1.8,1.94,2,0.07
2021/2/18 19:04,18.8,61.9,261.1,0.83,0.4,2.27,10.78,62.5,1.9,1.95,2.04,0.09
2021/2/18 19:05,18.8,61.9,196.3,0.74,0.414,2.51,12.14,60.5,2.1,1.96,2.06,0.1
2021/2/18 19:06,18.8,61.9,270.9,0.45,0.433,2.62,12.8,60.3,2.1,1.96,2.06,0.1
2021/2/18 19:07,18.7,61.8,217.3,1,0.491,2.58,13.39,58.5,1.6,1.96,2.08,0.12
2021/2/18 19:08,18.8,61.9,233.6,1.06,0.403,2.57,13.01,59.7,1.2,1.95,2.05,0.1
2021/2/18 19:09,18.7,61.9,260.5,0.95,0.407,2.48,12.55,60.7,2.2,1.94,2.04,0.1
2021/2/18 19:10,18.8,61.9,300,0.96,0.434,2.72,12.7,60.2,1.6,1.95,2.04,0.1
2021/2/18 19:11,18.7,61.9,267.9,1.05,0.44,2.81,13.74,58.3,2.4,1.95,2.06,0.12
2021/2/18 19:12,18.7,61.8,286.1,1.57,0.431,3.28,14.25,58.3,1.6,1.95,2.05,0.11
2021/2/18 19:13,18.7,62,292.1,1,0.358,3.43,13.4,60.7,1.8,1.94,2.04,0.1
2021/2/18 19:14,18.7,61.9,288.9,1.35,0.48,3.15,13.68,58.4,1.7,1.95,2.06,0.11
2021/2/18 19:15,18.7,61.8,302.5,1.17,0.372,2.83,12.11,60.4,2.5,1.94,2.03,0.09
2021/2/18 19:16,18.7,61.9,272.7,0.88,0.439,2.62,12.51,60.6,1.9,1.95,2.04,0.1
2021/2/18 19:17,18.7,61.8,291.1,1.3,0.445,2.54,14.2,58.2,2,1.95,2.06,0.11
2021/2/18 19:18,18.7,61.8,269.6,1.23,0.48,2.69,15.4,57.6,1.7,1.95,2.06,0.11
2021/2/18 19:19,18.7,61.8,279,1.19,0.492,2.49,15.91,55.1,1.8,1.95,2.07,0.12
2021/2/18 19:20,18.7,61.8,267.7,0.89,0.475,2.25,16.58,54.4,2.2,1.95,2.06,0.11
2021/2/18 19:21,18.7,61.9,284.7,0.76,0.43,1.99,15.96,56,2.5,1.95,2.05,0.1
2021/2/18 19:22,18.7,61.8,271.9,0.76,0.386,1.75,15.25,58.2,2.3,1.95,2.04,0.09
2021/2/18 19:23,18.7,61.7,300.7,1.03,0.424,1.88,15.33,56.1,1.3,1.96,2.05,0.09
2021/2/18 19:24,18.7,61.8,348.2,0.79,0.464,1.72,16.16,54.4,1.9,1.96,2.06,0.1
2021/2/18 19:25,18.7,61.7,328,0.99,0.502,1.93,17.6,53.5,1.8,1.96,2.06,0.11
2021/2/18 19:26,18.7,61.8,307.6,1.07,0.499,2.45,18.83,52,1.9,1.97,2.08,0.11
2021/2/18 19:27,18.7,61.8,301.4,1.23,0.476,2.91,18.29,51.9,1,1.96,2.07,0.11
2021/2/18 19:28,18.7,61.7,289.4,1.33,0.489,2.9,18.31,51.5,1.8,1.96,2.07,0.11
2021/2/18 19:29,18.6,61.6,307.9,1.44,0.488,1.71,19.87,50.6,1.7,1.96,2.09,0.14
2021/2/18 19:30,18.5,60.7,317.6,1.61,0.516,1.69,20.32,46.2,2.7,1.97,2.38,0.42
2021/2/18 19:31,18.4,60.5,307.5,1.48,0.457,2.11,20.29,43,1.9,1.98,2.51,0.54
2021/2/18 19:32,18.3,59.9,322.5,1.72,0.464,1.88,20.47,42.4,1.8,1.99,2.49,0.5
2021/2/18 19:33,18.2,59.7,331,1.21,0.39,0.73,20.88,44,2.3,1.98,2.35,0.36
2021/2/18 19:34,18.2,59.4,326,1.34,0.41,-0.11,20.97,44.7,2.4,1.98,2.27,0.29
2021/2/18 19:35,18.1,59,358.5,1.45,0.402,0.19,20.39,44.5,2.1,1.98,2.24,0.27
2021/2/18 19:36,18.1,58.7,4,1.27,0.421,0.59,19.21,45.1,2.3,1.99,2.2,0.21
2021/2/18 19:37,18.2,58.6,21.7,0.98,0.393,0.62,18.12,45.1,1.9,2,2.19,0.19
2021/2/18 19:38,18.2,58.3,339.1,0.7,0.38,0.66,18.89,44.1,1.5,2,2.19,0.19
2021/2/18 19:39,18.1,57.9,302.3,0.78,0.368,0.91,19.13,44,1.8,2,2.17,0.18
2021/2/18 19:40,18.1,57.8,316.5,0.64,0.395,1.02,19.33,44.6,2.6,2,2.15,0.15
2021/2/18 19:41,18.1,57.8,338.3,0.67,0.4,1.16,19.2,44.4,2.4,2,2.16,0.17
2021/2/18 19:42,18.1,57.7,336.4,0.72,0.402,1.71,19.02,44.7,2.5,2,2.16,0.16
2021/2/18 19:43,18.1,57.6,329.3,1.58,0.431,1.84,19.07,43.3,1.9,2,2.16,0.17
2021/2/18 19:44,18.1,57.1,341.6,1.77,0.425,2.36,18.68,42.4,2.8,2,2.15,0.15
2021/2/18 19:45,18,57,336.3,1.74,0.379,2.36,18.62,43.4,2.5,1.99,2.12,0.13
2021/2/18 19:46,18.1,56.9,353,1.58,0.383,2.3,18.87,43.4,2.7,2,2.13,0.13
2021/2/18 19:47,18.1,56.8,334.6,1.31,0.398,2.13,19.06,42.2,2.1,2,2.13,0.13
2021/2/18 19:48,18.1,56.9,302.5,1.36,0.398,2.92,18.67,42.9,1.4,2,2.13,0.13
2021/2/18 19:49,18.1,56.8,292.7,1.44,0.421,3.16,18.64,41.8,1.9,2,2.15,0.14
2021/2/18 19:50,18,56.6,302.1,2.02,0.475,2.88,19.18,39.3,1.5,2.01,2.16,0.15
2021/2/18 19:51,17.9,56.4,307.3,2.41,0.436,2.1,20.26,38.6,2.2,2.01,2.15,0.14
2021/2/18 19:52,17.9,56.3,315.7,2.46,0.411,1.2,21.36,38.7,2.4,2.01,2.15,0.14
2021/2/18 19:53,17.8,56.3,315.9,2.48,0.39,1.09,21.52,37.7,2.9,2.01,2.14,0.14
2021/2/18 19:54,17.8,56.4,311.4,2.11,0.392,0.75,22.2,38,2.3,2.01,2.14,0.14
2021/2/18 19:55,17.8,56.5,312.7,1.83,0.375,0.74,22.39,38.8,2,2.01,2.15,0.14
2021/2/18 19:56,17.8,56.4,300.5,2.25,0.38,1.16,22.01,37.1,2.2,2.01,2.15,0.14
2021/2/18 19:57,17.7,56.4,301.7,2.29,0.408,1.55,22.25,36.5,2.9,2.02,2.15,0.14
2021/2/18 19:58,17.7,56.5,304.5,2.21,0.437,1.65,22.68,35.7,3.1,2.02,2.16,0.14
2021/2/18 19:59,17.7,56.6,313,1.8,0.443,1.87,23.54,34.7,3.2,2.03,2.18,0.15
2021/2/18 20:00,17.7,56.7,310.1,1.72,0.439,2.14,23.98,33.4,3.3,2.03,2.18,0.15
2021/2/18 20:01,17.7,56.6,311.9,1.76,0.484,1.91,24.64,32.2,4.1,2.03,2.19,0.16
2021/2/18 20:02,17.6,56.6,300.3,1.45,0.444,1.58,26.24,31.5,3.8,2.03,2.2,0.17
2021/2/18 20:03,17.6,56.7,302.1,1.91,0.449,2,27.24,31.5,4.3,2.02,2.19,0.17
2021/2/18 20:04,17.6,56.7,318.5,1.83,0.418,2.24,26.58,33.3,4.4,2.03,2.19,0.16
2021/2/18 20:05,17.6,56.7,309.8,1.82,0.437,1.52,26.13,34.4,4.5,2.03,2.19,0.16
2021/2/18 20:06,17.6,56.8,302.6,1.66,0.44,1.4,26.1,33.7,3.7,2.03,2.19,0.16
2021/2/18 20:07,17.6,56.9,293.6,1.42,0.444,2.13,25.86,32.8,4.5,2.03,2.19,0.16
2021/2/18 20:08,17.6,56.9,300.1,1.52,0.447,2.42,25.87,32.5,4.3,2.03,2.19,0.17
2021/2/18 20:09,17.6,57,305.5,1.4,0.473,1.84,25.46,32.5,4.7,2.03,2.2,0.17
2021/2/18 20:10,17.5,57,292.8,1.4,0.481,1.29,25.67,33,4.2,2.03,2.2,0.17
2021/2/18 20:11,17.5,57.1,300.4,1.3,0.468,0.94,25.73,32.5,4.4,2.03,2.19,0.17
